"comune1921","circondario1921","provincia1921","regione1921","fascist_violence","fascist_branch","fascist1921_vv","fascist1921restr","fascist1924_vv","deportations_d","depo_pop_cap1","large_donors","foots_pop6m","excess_mf1918","rain1919","psu1913_vv","psu1919_vv","psu1920d","psu1921_vv","psu1924_vv","strike_agr_1920","z_red_scare_index","lpop1911","sh_pop_1911_be6","larea","centre_alt","max_alt","ard_vol_pop6m","army_suppliers_d","cruent_d","veterans74_95","veterans96_00","dlab","shcrop","landlord_ass","ind_workers","ind_firms","literacy","elites","bourgeoisie","ownfarm_lots1885","nazi_occ_duration","viol_crimes1874","crime1874","lpop2","lpop3","lpop4","ppi1919_vv","fascist1919_vv","nationalist1919_vv","pnf1921_vv","pnf1921_d","ppi1921_vv","off_fascist1924_vv","ppi1924_vv","traditional1919_vv","traditional1921_vv","traditional1924_vv","casualties_pop6m","draft_foots_pop6m","draftres_foots_pop6m","arditi_pop6m","volunt_pop6m","ard_vol_d","ass_memb1900s_pop","ass1900s_d","agrstrike1913_4","indstrike1913_4","agrstrikers1913_4","indstrikers1913_4","fascist_murders","political_violence","other_violence","mlarge1885","jewish_pop1911","monuments1921d","monuments1921_pop","volunteers1866d","volunteers1866_pop","z_fascism_index","no_south","psu_cand1913","salo","KZ","geometry","veterans","province_fe","fascist_spread_21","fascist_spread_24"
"balzola","casalemonferrato","alessandria","piemonte",0.587889492511749,0,0.0697980895638466,NA,0.609649121761322,0,0,0,0.0309963095933199,NA,0.440366148948669,0.560315668582916,0.642512083053589,1,0.607940435409546,0.269005835056305,3,3.39058017730713,8.13211917877197,0.0987654328346252,7.38461017608643,119,121,0,0,1,0.262133926153183,0.140117794275284,0.170595958828926,0.0251391399651766,0,0.0455729179084301,0.00651041651144624,0.896678984165192,0.0450878627598286,0.118191480636597,1,721,2.11864399909973,7.13648509979248,66.1313629150391,537.788146972656,4373.35693359375,0.0405797101557255,0,0,0,0,0.0744416862726212,0.602339208126068,0.0614035092294216,0.13816425204277,0.247819781303406,0.0599415190517902,0.0413284115493298,0.0125461257994175,0.0287822876125574,0,0,0,0.0146972369402647,1,0,0,0,0,0.293944746255875,0.587889492511749,0,1,0.00194294739048928,0,0,0,0,1.262082695961,1,1,1,0,c(8.39999961853027, 45.1800003051758),0.402251720428467,"alessandria",0.0697980895638466,0.539851032197475
"banchette","ivrea","torino","piemonte",0,0,0.021113071590662,NA,0.484848499298096,0,0,0,0.0104712042957544,NA,0.529609441757202,0.0915492922067642,0.563380300998688,0,0.613445401191711,0.34343433380127,0,-0.0921130329370499,6.18208503723145,0.119834713637829,5.37527847290039,244,272,0,0,0,0.206026747822762,0.129990220069885,0.122816167771816,0.00773576693609357,0,0.109589040279388,0.0273972600698471,1,0.02677096799016,0.0887440294027328,1,720,0.706713795661926,3.25088334083557,38.2181739807129,236.268005371094,1460.62890625,0.140845075249672,0.0915492922067642,0,0,0,0.100840337574482,0.484848499298096,0.060606062412262,0.204225346446037,0.264601230621338,0.111111111938953,0.0209424085915089,0.00523560214787722,0.0104712042957544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000198887471924536,0,0,0,0,-0.65599399805069,1,1,1,0,c(7.86999988555908, 45.4500007629395),0.336016967892647,"torino",-0.0704362206161022,0.463735427707434
"bannaridiusellus","oristano","cagliari","sardegna",0,0,0,0,0.3584905564785,0,0,0,0.0389610379934311,NA,0.875796496868134,0,0,0,0,0,0,-1.05090260505676,6.36647033691406,0.159793809056282,7.45818614959717,289,641,0,0,1,0.145492002367973,0.118178367614746,0.400720715522766,0.0252252258360386,0,0,0,0.181818187236786,0.0349549576640129,0.0380180180072784,1,132,1.74550533294678,6.98202133178711,40.5319442749023,258.04541015625,1642.83850097656,0.186813190579414,0,0,0,0,0.368932038545609,0.3584905564785,0.584905683994293,0.362637370824814,0.155339807271957,0.00943396240472794,0.0432900451123714,0.0216450225561857,0.0389610379934311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000222142203710973,0,0,0,0,-0.975242495536804,0,0,0,0,c(8.81999969482422, 39.7999992370605),0.263670369982719,"cagliari",0,0.3584905564785
"bannio","domodossola","novara","piemonte",0,0,0.0621820688247681,NA,0.923076927661896,0,0,0,0.0264150947332382,NA,0.682115375995636,0.112100653350353,0.08588957041502,0,0.029585799202323,0.0329670310020447,0,-0.904731333255768,6.67582321166992,0.184110969305038,7.74543571472168,669,2334,0.00377358496189117,0,1,0.270783513784409,0.170546725392342,0.258650034666061,0.00453771976754069,0,0.104790419340134,0.0179640725255013,0.905660390853882,0.0215541683137417,0.0867838859558105,1,718,2.3193576335907,6.06601238250732,44.5666160583496,297.518859863281,1986.18322753906,0.337423324584961,0,0,0,0,0.254437863826752,0.923076927661896,0.0219780206680298,0.576687097549438,0.653794229030609,0.0219780206680298,0.0528301894664764,0.00754716992378235,0.022641509771347,0.00377358496189117,0,1,0,0,0,0,0,0,0,0,0,0,0.000217040054849349,0,0,0,0,0.267733186483383,1,1,1,0,c(8.14999961853027, 45.9799995422363),0.44133023917675,"novara",0.0621820688247681,0.860894858837128
"banzi","potenza","potenza","basilicata",0,0,0,0,0.860892415046692,0,0,0,0.0239043831825256,NA,0.734430968761444,0,0,0,0.0168350171297789,0.0603674538433552,1,-0.281736046075821,7.49331712722778,0.16648106276989,9.01614856719971,568,602,0.00132802128791809,0,1,0.0989521369338036,0.093921959400177,0.468589752912521,0.0383547022938728,0,0.0152671756222844,0.00436204997822642,0.383798152208328,0.0200854707509279,0.0623931661248207,0,134,4.1283164024353,24.5668659210205,56.1498031616211,420.748260498047,3152.80029296875,0,0,0,0,0,0.030303031206131,0.800524950027466,0,1,0.952861964702606,0.107611551880836,0.0318725109100342,0.00929614901542664,0.0212483406066895,0.00132802128791809,0,1,0,0,0,0,0,0,0,0,0,0,0.00046277666115202,0,0,0,0,-0.184906184673309,0,0,0,0,c(16, 40.8499984741211),0.192874096333981,"potenza",0,0.860892415046692
"baone","padova","padova","veneto",0,0,0.0300912149250507,NA,0.560891926288605,0,0,0,0.0427291505038738,NA,0.925248026847839,0.0239615142345428,0.350906103849411,0,0.293670892715454,0.173241853713989,1,0.315454035997391,8.20056247711182,0.183914363384247,7.80139112472534,15,415,0,0,1,0.269479960203171,0.136425614356995,0.302164018154144,0.0109339412301779,0,0.0715492963790894,0.00901408493518829,0.78497588634491,0.013553530909121,0.101594530045986,1,720,2.35870456695557,5.17100620269775,67.2492218017578,551.4814453125,4522.45849609375,0.537067532539368,0,0,0,0,0.579746842384338,0.560891926288605,0.253859341144562,0.112026356160641,0.0964910686016083,0.00686106365174055,0.0489317700266838,0.0227429363876581,0.0392832532525063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00133819063194096,0,0,0,0,-0.485138803720474,1,1,1,0,c(11.6899995803833, 45.2299995422363),0.405905574560165,"padova",0.0300912149250507,0.530800711363554
"baradili","oristano","cagliari","sardegna",0,0,0,0,0.738461554050446,0,0,0,0.0655737668275833,NA,0.847189843654633,0,0.00799999944865704,0,0.00806451588869095,0,0,-1.03728783130646,5.05624580383301,0.184713378548622,6.32972097396851,168,537,0,0,0,0.145492002367973,0.118205480277538,0.400720715522766,0.0252252258360386,0,0,0,0.311475396156311,0.0349549576640129,0.0380180180072784,1,132,1.63043475151062,8.69565200805664,25.5656223297119,129.266067504883,653.601013183594,0.0719999969005585,0,0,0,0,0.0806451663374901,0.738461554050446,0.0307692307978868,0.871999979019165,0.75,0.0615384615957737,0.0655737668275833,0.0327868834137917,0.0655737668275833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000222142218262888,0,0,0,0,-0.377504140138626,0,0,0,0,c(8.89999961853027, 39.7200012207031),0.263697482645512,"cagliari",0,0.738461554050446
"baragiano","potenza","potenza","basilicata",0,0,0,0,0.847222208976746,0,0,0,0.0318584069609642,NA,0.751581490039825,0,0,0,0,0.0486111119389534,0,-1.05090260505676,7.36518001556396,0.179113924503326,7.98786401748657,645,800,0,0,1,0.0989521369338036,0.0939382612705231,0.345400333404541,0.125383302569389,0,0.00994318164885044,0.00284090917557478,0.423008859157562,0.00936967693269253,0.0436115860939026,0,134,3.6546368598938,17.1767921447754,54.2458763122559,399.530639648438,2942.615234375,0,0,0,0,0,0.00716845877468586,0.847222208976746,0.0972222238779068,1,0.992831587791443,0.00694444449618459,0.0371681414544582,0.0123893804848194,0.0318584069609642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00046277666115202,0,0,0,0,-0.206411018967628,0,0,0,0,c(15.5900001525879, 40.6699981689453),0.192890398204327,"potenza",0,0.847222208976746
"baranello","campobasso","campobasso","abruzzi",0,0,0.00312500004656613,0.00312500004656613,0.938193321228027,0,0,0,0.0408738553524017,NA,1,0,0,0,0,0.00158478610683233,0,-1.05090260505676,8.24143981933594,0.15625824034214,7.86365127563477,610,996,0,0,1,0.26503574848175,0.137515261769295,0.19848121702671,0.0315747410058975,0,0.108504399657249,0.0193548388779163,0.503875970840454,0.0196642689406872,0.0664268583059311,1,158,3.15214896202087,18.5284843444824,67.9213333129883,559.76953125,4613.30712890625,NA,0,0,0,0,0,0.938193321228027,0.00158478610683233,NA,0.996874988079071,0.058637086302042,0.0493305139243603,0.017618041485548,0.0401691347360611,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023114460054785,0,0,0,0,-0.0454714410007,0,0,1,0,c(14.5500001907349, 41.5200004577637),0.402551010251045,"campobasso",0.00312500004656613,0.935068321181461
"barasso","varese","como","lombardia",0,0,0.0465515963733196,NA,0.578034698963165,0,0,0,0.0255591049790382,NA,0.773092687129974,0.490683227777481,0.653266310691833,1,0.552083313465118,0.236994221806526,0,1.10138273239136,6.67708349227905,0.141057938337326,5.99645185470581,382,1226,0,0,1,0.254373610019684,0.156309068202972,0.105573453009129,0.0505075044929981,0,0.548209369182587,0.030303031206131,0.984025537967682,0.044551145285368,0.121679939329624,1,719,1.07310092449188,4.22736740112305,44.5834426879883,297.687377929688,1987.68347167969,0.241206035017967,0,0,0,0,0.21875,0.560693621635437,0.167630061507225,0.105527639389038,0.18261507153511,0.0173410400748253,0.0415335446596146,0.00638977624475956,0.0255591049790382,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000219872963498347,0,0,1,0,-0.364246964454651,1,1,1,0,c(8.76000022888184, 45.8400001525879),0.410682678222656,"como",0.0465515963733196,0.531483102589846
"baratilisanpietro","oristano","cagliari","sardegna",0,0,0,0,0.955128192901611,0,0,0,0.0330330319702625,NA,0.927950024604797,0,0,0,0,0,0,-1.05090260505676,6.63200187683105,0.119894601404667,6.3885612487793,9,38,0,0,1,0.145492002367973,0.118173852562904,0.281841993331909,0.00662251655012369,0,0,0,0.501501500606537,0.0537501908838749,0.0947173908352852,1,132,4.35356187820435,15.0395774841309,43.9834480285645,291.698303222656,1934.54382324219,0.0123456791043282,0,0,0,0,0.03125,0.955128192901611,0.00641025649383664,0.925925970077515,0.8359375,0.0320512838661671,0.0330330319702625,0.0180180184543133,0.0300300307571888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000222142218262888,0,0,0,0,-0.0366623997688293,0,0,0,0,c(8.5600004196167, 39.9900016784668),0.263665854930878,"cagliari",0,0.955128192901611
"barbara","ancona","ancona","marche",0,0,0.00143973680678755,0.00143973680678755,0.705685615539551,0,0,0,0.0752508342266083,NA,0.983822286128998,0.0215101949870586,0.410112351179123,0,0.149321272969246,0.0735785961151123,0,-0.352952301502228,7.28000831604004,0.150241211056709,6.98749017715454,219,239,0,0,1,0.262476772069931,0.13841512799263,0.196622177958488,0.346955806016922,0,0.0477528087794781,0.0210674162954092,0.628762543201447,0.0210592169314623,0.0506672263145447,0,436,0.998502254486084,8.32085227966309,52.9985198974609,385.829681396484,2808.84326171875,0.415730327367783,0,0,0,0,0.742081463336945,0.705685615539551,0.19732441008091,0.157303377985954,0.0935828909277916,0,0.0869565233588219,0.0334448143839836,0.0685618743300438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00374090182594955,0,0,1,0,-0.42084926366806,1,1,1,0,c(13.0200004577637, 43.5699996948242),0.400891900062561,"ancona",0.00143973680678755,0.704245878732763
"barbarano","vicenza","vicenza","veneto",0,1,0.141566261649132,0.141566261649132,0.616883099079132,1,1,0,0.0265183914452791,NA,1,0,0.542429268360138,0,0.39909639954567,0.237012982368469,1,0.641398012638092,7.92479610443115,0.163110300898552,7.5806999206543,55,431,0,0,1,0.308695554733276,0.170060738921165,0.199083924293518,0.0489121526479721,0,0.0249643363058567,0.00356633379124105,0.776732265949249,0.015377065166831,0.061181090772152,1,720,2.05658721923828,5.67119550704956,62.8023948669434,497.696166992188,3944.140625,0.178036600351334,0,0,0.141566261649132,1,0.0602409653365612,0.616883099079132,0.126623377203941,0.254575699567795,0.39909639954567,0.00649350648745894,0.0410607345402241,0.0119760483503342,0.0248075276613235,0,0,0,0.103435806930065,1,0,0,0,0,0,0,0,0,0.000181015129783191,0,0,0,0,1.38469922542572,1,0,1,0,c(11.5500001907349, 45.4000015258789),0.478756293654442,"vicenza",0.141566261649132,0.47531683743
"barbariga","brescia","brescia","lombardia",0,0,0.0410155057907104,0.0410155057907104,0.758104741573334,0,0,0,0.0288315638899803,NA,0.83200067281723,0,0.0210210215300322,0,0.207357853651047,0.0249376557767391,2,0.523205280303955,7.34729957580566,0.18170103430748,6.60529804229736,81,89,0,0,1,0.152738600969315,0.108075991272926,0.411259710788727,0.0144945569336414,0,0.0680693089962006,0.0148514853790402,0.899848282337189,0.02544323541224,0.0957387238740921,0,719,1.99458611011505,8.12081527709961,53.9828109741211,396.627899169922,2914.14379882812,0.549549520015717,0,0,0,0,0.54849499464035,0.758104741573334,0.214463844895363,0.420420408248901,0.196442693471909,0.00249376567080617,0.0440060682594776,0.015174507163465,0.0288315638899803,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000212261293199845,0,0,0,0,-0.112565316259861,1,1,1,0,c(10.0500001907349, 45.4099998474121),0.260814592242241,"brescia",0.0410155057907104,0.717089235782623
"barbata","treviglio","bergamo","lombardia",0,0,0.0880029872059822,NA,0.222857147455215,0,0,0,0.0357142873108387,NA,0.903680324554443,0.0208163745701313,0.0733944922685623,0,0,0.308571428060532,0,-0.92599606513977,6.61069583892822,0.197846561670303,6.67708349227905,105,109,0,0,1,0.152738600969315,0.108129270374775,0.283506959676743,0.012641929090023,0,0.0206185560673475,0.00773195875808597,0.737012982368469,0.0120566543191671,0.0879082307219505,0,718,6.31313133239746,31.9865322113037,43.7012977600098,288.89599609375,1909.80358886719,0.779816508293152,0,0,0,0,0.58208954334259,0.222857147455215,0.382857143878937,0.146788984537125,0.13587760925293,0.0742857158184052,0.0422077924013138,0.0227272734045982,0.0357142873108387,0,0,0,0,0,0,0,0,0,0,0,0,1,4.50863408332225e-05,0,0,0,0,-0.686457395553589,1,1,1,0,c(9.78999996185303, 45.4700012207031),0.26086787134409,"bergamo",0.0880029872059822,0.134854160249233
"barberinodimugello","firenze","firenze","toscana",0.0847673118114471,1,0.0633912310004234,NA,0.746934235095978,0,0,0,0.0422649122774601,NA,0.873686671257019,0.371845215559006,0.269188582897186,0,0.32222643494606,0.077294684946537,2,0.945549607276917,9.37560081481934,0.162668481469154,9.64930438995361,269,1092,0.000202224473468959,1,1,0.246423289179802,0.125940784811974,0.162704989314079,0.2874516248703,0,0.0881956145167351,0.0200674533843994,0.503943383693695,0.0340888164937496,0.0764695033431053,1,550,0.674066424369812,4.17921161651611,87.9018936157227,824.133056640625,7726.7421875,0.192982450127602,0,0,0,0,0.466111332178116,0.746934235095978,0.163879603147507,0.537828922271729,0.148271024227142,0.00743218138813972,0.0594539940357208,0.0159757323563099,0.0392315462231636,0.000202224473468959,0,1,0,0,0,0,0,0,0,0.0847673118114471,0,1,0.00354987732134759,0,0,1,0,1.35141360759735,1,1,1,0,c(11.25, 44),0.372364073991776,"firenze",0.0633912310004234,0.683543004095554
"barberinodivaldelsa","firenze","firenze","toscana",0,1,0.156617447733879,NA,0.648148119449615,0,0,0,0.0628111809492111,NA,0.940887093544006,0.15501905977726,0.163113012909889,1,0.258702546358109,0.203703701496124,1,1.03638112545013,8.6681957244873,0.144797936081886,8.80177021026611,373,521,0.000382995029212907,0,1,0.246423289179802,0.126199722290039,0.190610468387604,0.323981404304504,0,0.0306122452020645,0.0151415402069688,0.528916120529175,0.0274918936192989,0.0785281211137772,1,434,0.251350998878479,2.60776662826538,75.1376190185547,651.307556152344,5645.66162109375,0.102345414459705,0,0,0,0,0.218354433774948,0.648148119449615,0.125925928354263,0.734541535377502,0.366325557231903,0.0111111113801599,0.08387590944767,0.0164687857031822,0.0605132132768631,0.000382995029212907,0,1,0,0,0,0,0,0,0,0.171969041228294,0.171969041228294,1,0.00354987732134759,0,0,0,0,1.51976597309113,1,1,1,0,c(11.1899995803833, 43.5299987792969),0.372623011469841,"firenze",0.156617447733879,0.491530671715736
"barbianello","voghera","pavia","lombardia",0,0,NA,NA,0.496794879436493,0,0,0,0.0366666652262211,NA,0.741732180118561,1,0.531353116035461,0,NA,0.323717951774597,1,0.622548043727875,7.1921820640564,0.150489091873169,7.07580900192261,67,72,0,0,1,0.23923896253109,0.135886207222939,0.242242857813835,0.011833505704999,0,0.0314285717904568,0.00999999977648258,0.879999995231628,0.0185070522129536,0.0930856615304947,1,719,0.267129689455032,1.46921324729919,51.727481842041,372.033477783203,2675.732421875,0.257425755262375,0,0,NA,NA,NA,0.464743584394455,0.163461536169052,0.211221128702164,NA,0.0096153849735856,0.0500000007450581,0.00499999988824129,0.0366666652262211,0,0,0,0.0127915730699897,1,0,0,0,0,0,0,0,1,0.000324044056469575,0,0,0,0,-0.62107127904892,1,1,1,0,c(9.22000026702881, 45.0699996948242),0.375125169754028,"pavia",NA,NA
"barbona","padova","padova","veneto",0,0,0.0884153768420219,NA,0.949602127075195,0,0,0,0.0336391441524029,NA,0.839447438716888,0.223048329353333,0.695205450057983,0,0.407017529010773,0.0318302400410175,1,0.90140038728714,7.35179996490479,0.148171901702881,6.74993133544922,7,17,0,0,1,0.269479960203171,0.136613696813583,0.372205555438995,0.0237030684947968,0,0.0533854179084301,0.03515625,0.714067280292511,0.0164757762104273,0.0947510302066803,1,720,2.35870456695557,5.17100620269775,54.0489616394043,397.357147216797,2921.29028320312,0.119863010942936,0,0,0,0,0.221052631735802,0.949602127075195,0.00795756001025438,0.184931501746178,0.283514440059662,0.00795756001025438,0.0474006123840809,0.0183486230671406,0.0336391441524029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00133819051552564,0,0,0,0,0.459149777889252,1,1,1,0,c(11.6999998092651, 45.0999984741211),0.406093657016754,"padova",0.0884153768420219,0.861186750233173
"barchi","pesaro","pesaroeurbino","marche",0,0,0.00322519475594163,0.00322519475594163,0.699519217014313,0,0,0,0.0406504049897194,NA,0.852812111377716,0.0156617071479559,0.428571432828903,0,0.386454194784164,0.206730768084526,0,-0.321537703275681,7.5411524772644,0.165074303746223,7.46908378601074,319,319,0,0,1,0.271255820989609,0.147956877946854,0.198553577065468,0.289283365011215,0,0.0864745005965233,0.0277161858975887,0.437669366598129,0.0225180797278881,0.0568704791367054,0,436,1.20369136333466,5.483482837677,56.8689804077148,428.857666015625,3234.0810546875,0.188940092921257,0,0,0,0,0.286852598190308,0.699519217014313,0.0817307680845261,0.262672811746597,0.239802703261375,0,0.0569105707108974,0.0189701896160841,0.0392953939735889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000601337000261992,0,0,0,0,-0.42036172747612,1,1,1,0,c(12.9200000762939, 43.6699981689453),0.419212698936462,"pesaroeurbino",0.00322519475594163,0.696294022258371
"barcis","pordenone","udine","veneto",0,0,0.0476170741021633,NA,0.816513776779175,0,0,0,0.0594594590365887,NA,1,0.347517728805542,0.681034505367279,1,0.440758287906647,0.0642201825976372,1,1.91780662536621,7.11476945877075,0.159349590539932,9.2315149307251,409,2250,0,0,1,0.338205605745316,0.168155416846275,0.228862047195435,0.000317863945383579,0,0,0,0.889189183712006,0.0116020338609815,0.0503814369440079,1,723,1.27342188358307,5.32108402252197,50.619945526123,360.149230957031,2562.37866210938,0.0387931019067764,0,0,0,0,0.0473933666944504,0.816513776779175,0.055045872926712,0.280172407627106,0.464231252670288,0.0642201825976372,0.116216212511063,0.0216216221451759,0.0486486479640007,0,0,0,0.0780487805604935,1,0,0,0,0,0,0,0,0,3.63583494618069e-05,0,0,0,0,0.0169879384338856,1,1,1,0,c(12.5500001907349, 46.1800003051758),0.506361022591591,"udine",0.0476170741021633,0.768896702677011
"barco","chiari","brescia","lombardia",0,0,0.0737719312310219,0.0737719312310219,0.53125,0,0,0,0.036363635212183,NA,0.847120404243469,0,0.333333343267441,0,0.516666650772095,0.2734375,1,0.285547822713852,6.24997520446777,0.194980695843697,6.1944055557251,89,96,0,0,1,0.152738600969315,0.108139254152775,0.28947526216507,0.0133133437484503,0,0.0149253727868199,0.00746268639340997,0.863636374473572,0.0218290854245424,0.116101950407028,0,719,0.981308400630951,6.21495342254639,39.0621910095215,244.137725830078,1525.85473632812,0.555555582046509,0,0,0,0,0.241666659712791,0.53125,0.1640625,0.0617283955216408,0.167894721031189,0.03125,0.0454545468091965,0.0136363636702299,0.0318181812763214,0,0,0,0,0,0,0,0,0,0,0,0,1,2.07932625926333e-05,0,0,0,0,-0.282523304224014,1,1,1,0,c(9.89999961853027, 45.3800010681152),0.260877855122089,"brescia",0.0737719312310219,0.457478068768978
