"comune1921","circondario1921","provincia1921","regione1921","fascist_violence","fascist_branch","fascist1921_vv","fascist1921restr","fascist1924_vv","deportations_d","depo_pop_cap1","large_donors","foots_pop6m","excess_mf1918","rain1919","psu1913_vv","psu1919_vv","psu1920d","psu1921_vv","psu1924_vv","strike_agr_1920","z_red_scare_index","lpop1911","sh_pop_1911_be6","larea","centre_alt","max_alt","ard_vol_pop6m","army_suppliers_d","cruent_d","veterans74_95","veterans96_00","dlab","shcrop","landlord_ass","ind_workers","ind_firms","literacy","elites","bourgeoisie","ownfarm_lots1885","nazi_occ_duration","viol_crimes1874","crime1874","lpop2","lpop3","lpop4","ppi1919_vv","fascist1919_vv","nationalist1919_vv","pnf1921_vv","pnf1921_d","ppi1921_vv","off_fascist1924_vv","ppi1924_vv","traditional1919_vv","traditional1921_vv","traditional1924_vv","casualties_pop6m","draft_foots_pop6m","draftres_foots_pop6m","arditi_pop6m","volunt_pop6m","ard_vol_d","ass_memb1900s_pop","ass1900s_d","agrstrike1913_4","indstrike1913_4","agrstrikers1913_4","indstrikers1913_4","fascist_murders","political_violence","other_violence","mlarge1885","jewish_pop1911","monuments1921d","monuments1921_pop","volunteers1866d","volunteers1866_pop","z_fascism_index","no_south","psu_cand1913","salo","KZ","veterans","province_fe","fascist_spread_21","fascist_spread_24","COD_REG","PRO_COM","cod_istat","idcl","latitude","longitude","trepublics","instability","tcomrep","tmarrep","tcomrep_s","tcomrep_a","tmarrep_s","tmarrep_a","samestory","fc","pg","pd","sc","institutions","mutualhelp","organdonation","turnout","turnout_ref","costal","nearsea","sea_distance100","dist_river100","alt_com100","rug_med100","CaloricSuitpre15nr100","lnpop1000","dist_romanrd100","dist_bishop1000Km_GSZ100","freecity","comune_lega_lombarda_allnord","lmeand_communal","ldistCapital_indeponly0","ldistCapital_indeponly_rp0","d_border","ncent_border","panel","pop_com","avg_gapIMU_1218","prov_name_110","cod_reg","regione","sh_surnames_com","sh_surnames_mar","podcom","podmar","podcom_s","podcom_a","podmar_s","podmar_a","romprov117ad","romprov117ad_1","romprov117ad_2","romprov117ad_3","romprov117ad_4","romprov117ad_5","romprov117ad_6","romprov117ad_7","Polity1000","Polity1000_1","Polity1000_2","Polity1000_3","Polity1000_4","Polity1000_5","Polity1000_6","Polity1000_7","Polity1000_8","locationsBOFEVE","stat","stat_ass","dlf_1926","ln_assmemb","stat_p1000","ln_stat_p1000"
"acqualagna","urbino","pesaroeurbino","marche",0,0,0.00879602134227753,0.00879602134227753,0.561243116855621,0,0,0,0.0512820519506931,NA,0.92114394903183,0.554263591766357,0.248843193054199,1,0.265625,0.265082269906998,0,0.413114607334137,8.06117153167725,0.153045117855072,8.53326320648193,204,888,0,0,1,0.271255820989609,0.147541135549545,0.217256754636765,0.237735509872437,0,0.0297734625637531,0.00711974129080772,0.449883460998535,0.0247565302997828,0.0665331780910492,1,481,1.53601098060608,7.4524974822998,64.9824829101562,523.8349609375,4222.7236328125,0.158354759216309,0,0,0,0,0.142857149243355,0.561243116855621,0.0676416829228401,0.182519286870956,0.535846829414368,0,0.0675990656018257,0.02486402541399,0.048174049705267,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000262235145783052,0,0,1,0,-0.606098473072052,1,1,1,0,0.418796956539154,"pesaroeurbino",0.00879602134227753,0.552447095513344,11,41001,11041001,221324,43.625,12.5417175292969,3.23000001907349,14,3.23,0,3.23,0,0,0,443,79.5373382568359,2.51724123954773,5.77584600448608,5.35199785232544,0,0,0,91.4753875732422,48.4623222351074,0,0,0.378324091434479,0.236512705683708,2.03999996185303,2.46484875679016,26.9595260620117,-2.99573230743408,0.0759970024228096,0.0673786699771881,0,0,5.14302015304565,NA,NA,0,0,1,4396.71428571429,0.185746490955353,"Pesaro e Urbino",11,"MARCHE",1.2578616142273,0,2.22296333312988,0,2.22296333312988,0,0,0,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA
"acqualunga","chiari","brescia","lombardia",0,0,0.10174198448658,0.10174198448658,0.657608687877655,0,0,0,0.038011696189642,NA,0.839473068714142,0,0.163793101906776,0,0.686695277690887,0.25,1,-0.00298449746333063,6.67959928512573,0.177135676145554,6.5132303237915,74,77,0,0,1,0.152738600969315,0.10810262709856,0.411259710788727,0.0144945569336414,0,0.202439025044441,0.00731707317754626,0.915204703807831,0.02544323541224,0.0957387238740921,0,719,0.981308400630951,6.21495342254639,44.6170463562012,298.023986816406,1990.68090820312,0.318965524435043,0,0,0,0,0.0472103022038937,0.657608687877655,0.0869565233588219,0.344827592372894,0.164352431893349,0.00543478270992637,0.0614035092294216,0.0233918130397797,0.038011696189642,0,0,0,0,0,0,0,0,0,0,0,0,1,2.07932625926333e-05,0,0,0,0,0.0758529752492905,1,1,1,0,0.260841228067875,"brescia",0.10174198448658,0.555866703391075,3,17020,3017020,235525,45.2917175292969,9.95840454101562,2.01999998092651,30,1.91,0.11,0,1.9099999666214,0,0.109999999403954,736,74.6720123291016,0,5.56321573257446,7.17940998077393,0,0.217249616980553,0,93.7672576904297,40.3071670532227,0,0,1.27172899246216,0.131698086857796,0.740000009536743,0.0857648774981499,25.5013370513916,-2.99573230743408,0.0195677001029253,0.231177136301994,0,0,5.10925722122192,4.10201835632324,5.22219657897949,1,3.08999991416931,1,5341.71428571429,0.162450939416885,"Brescia",3,"LOMBARDIA",0.812274396419525,0,1.83972764015198,0.00545045034959912,0,1.83972764015198,0,0.00545045034959912,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,4,0,0,0,NA,0,NA
"acquanegracremonese","cremona","cremona","lombardia",0,0,0.0527335740625858,NA,0.951573848724365,0,0,0,0.0371471010148525,NA,0.832053482532501,0.384976536035538,0.383147865533829,1,0.831606209278107,0.0411622263491154,1,1.41084778308868,7.38585090637207,0.169869810342789,6.83410882949829,45,56,0,0,1,0.246758565306664,0.143127396702766,0.475303649902344,0.000809716584626585,0,0.376370280981064,0.00487210741266608,0.710252583026886,0.0234817806631327,0.0774628892540932,0,718,0.373103380203247,4.14559316635132,54.5507926940918,402.904022216797,2975.7890625,0.529411792755127,0,0,0,0,0.00259067350998521,0.951573848724365,0.00484261522069573,0.0874403789639473,0.113069534301758,0.00242130761034787,0.0505200587213039,0.0148588409647346,0.0326894484460354,0,0,0,0.0706757605075836,1,0,0,0,0,0,0,0,1,0.000165839155670255,0,0,1,0,0.258648246526718,1,1,1,0,0.38988596200943,"cremona",0.0527335740625858,0.898840274661779,3,19001,3019001,234044,45.125,9.875,2.75,32,2.74,0.01,2.68,0.0599999986588955,0,0.00999999977648258,762,78.0606079101562,0,5.29440069198608,6.30681848526001,0,0,0,93.5238189697266,50.8578910827637,0,0,1.07377099990845,0.00220025912858546,0.449999988079071,0.0781672671437263,25.5718154907227,-2.99573230743408,0.0460625998675823,0.115392044186592,0,0,5.06292152404785,3.43786859512329,5.26633262634277,1,0.0500000007450581,1,1269,0.208677589893341,"Cremona",3,"LOMBARDIA",0.867052018642426,0,2.66615343093872,0.00013513513840735,2.6096670627594,0.0564864873886108,0,0.00013513513840735,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,-2.64965261482955,0,NA
"acquanegrasulchiese","mantova","mantova","lombardia",0,0,0.0182570070028305,NA,0.719801962375641,0,0,0,0.0250135939568281,NA,0.930990517139435,0.453183531761169,0.874489784240723,1,0.741361260414124,0.248514845967293,0,1.47787225246429,8.37008476257324,0.151297494769096,7.94626379013062,31,36,0,0,1,0.282796382904053,0.162596270442009,0.329055398702621,0.0309521555900574,0,0.107571557164192,0.0240073874592781,0.764545977115631,0.0251958109438419,0.0944606959819794,1,718,0.695289433002472,7.30053901672363,70.0583190917969,586.39404296875,4908.16796875,0.0326530598104,0,0,0,0,0.00837696343660355,0.716831684112549,0.0138613861054182,0.0928571447730064,0.232004776597023,0.0158415846526623,0.0337139740586281,0.0114192496985197,0.0244698207825422,0,0,0,0,0,0,0,0,0,0,0.231696009635925,0.231696009635925,1,0.00247530429624021,0,0,1,0,-0.302681863307953,1,1,1,0,0.445392653346062,"mantova",0.0182570070028305,0.70154495537281,3,20001,3020001,233317,45.125,10.375,2.01999998092651,30,1.92,0.1,0,1.91999995708466,0,0.100000001490116,766,78.9363479614258,2.96416354179382,5.77901744842529,5.04504489898682,0,0.340599447488785,0,93.0596466064453,47.3062896728516,0,0,1.28791105747223,0.131126701831818,0.310000002384186,0.0615566968917847,25.8592929840088,-2.99573230743408,0.00311744958162308,0.294761270284653,0,0,4.92327356338501,4.61821985244751,5.01482439041138,1,4.65000009536743,1,3004.85714285714,0.130107820034027,"Mantova",3,"LOMBARDIA",0.606060564517975,0,1.82179343700409,0.00675675645470619,0,1.82179343700409,0,0.00675675645470619,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,4,1,0,0,NA,0.000231695913763874,-8.37008476257324
"acquasanta","ascolipiceno","ascolipiceno","marche",0,0,0.0525742471218109,0.0525742471218109,0.994173347949982,0,0,0,0.0293359123170376,NA,1,0,0,0,0,0.00218499638140202,0,-1.05090260505676,8.95415687561035,0.163565889000893,9.53184413909912,392,2073,0.000322372652590275,1,1,0.227753862738609,0.128931939601898,0.197104945778847,0.0755126625299454,0,0.02689746953547,0.00852197036147118,0.486782729625702,0.0161640532314777,0.0431845597922802,1,406,4.2830080986023,8.56601619720459,80.1769256591797,717.916748046875,6428.33935546875,0.182051286101341,0,0,0,0,0.251173704862595,0.994173347949982,0.00364166055805981,0.817948698997498,0.693904638290405,0,0.0377176031470299,0.0135396514087915,0.0277240481227636,0.000322372652590275,0,1,0,0,0,0,0,0,0,0,0,0,0.000206449156394228,0,0,1,0,0.324753105640411,1,0,1,0,0.356685802340508,"ascolipiceno",0.0525742471218109,0.941599100828171,11,44001,11044001,214823,42.7084045410156,13.375,0,14,0,0,0,0,0,0,555,71.8267440795898,0,5.78256702423096,4.86311340332031,0,0.298864305019379,0,74.4742050170898,53.9803428649902,0,0,0.444606602191925,0.54734343290329,3.92000007629395,4.05637073516846,26.1401462554932,-2.99573230743408,0.0496431961655617,0.16734966635704,0,0,5.59709644317627,NA,NA,0,0,1,3204.28571428571,0.190335214138031,"Ascoli Piceno",11,"MARCHE",0.172711566090584,0,0,0,0,0,0,0,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,NA,0.000129198978161941,-8.95415687561035
"acquavivapicena","ascolipiceno","ascolipiceno","marche",0,0,0.0145314438268542,0.0145314438268542,0.656028389930725,0,0,0,0.0434372052550316,NA,1,0,0.0563847422599792,0,0.175542399287224,0.264184385538101,0,-0.95494419336319,7.91607809066772,0.160525351762772,7.64060401916504,360,367,0,0,1,0.227753862738609,0.129450231790543,0.285341680049896,0.251434534788132,0,0.0316114127635956,0.011565150693059,0.474976390600204,0.0281690135598183,0.0537297837436199,1,406,2.16057395935059,5.09895420074463,62.6642913818359,496.055419921875,3926.8134765625,0.470978438854218,0,0,0,0,0.674556195735931,0.656028389930725,0.076241135597229,0.472636818885803,0.135369926691055,0,0.0613786578178406,0.0141643062233925,0.0406043455004692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000206449156394228,0,0,1,0,-0.424263477325439,1,0,1,0,0.357204094529152,"ascolipiceno",0.0145314438268542,0.641496946103871,11,44002,11044002,216081,42.875,13.7917175292969,0,14,0,0,0,0,0,0,555,68.631965637207,0,5.48376989364624,9.67479705810547,0,0.293341159820557,0,88.3640899658203,50.4848022460938,0,1,0.0852411240339279,0.773641526699066,3.58999991416931,1.49742448329926,24.0630760192871,-2.99573230743408,0.000860916450619698,0.0620051212608814,0,0,5.65068197250366,NA,NA,0,0,1,3691.71428571429,0.190335214138031,"Ascoli Piceno",11,"MARCHE",0.354609906673431,0.118203312158585,0,0,0,0,0,0,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA
"adrarasanmartino","bergamo","bergamo","lombardia",0,0,0.118101559579372,0.118101559579372,0.461538463830948,0,0,0,0.0434227325022221,NA,0.963154137134552,0.0187793429940939,0.0237388722598553,0,0.0408163256943226,0.0923076942563057,0,-1.010502576828,7.710205078125,0.19632451236248,7.14361763000488,335,1243,0.00127713917754591,0,1,0.275433033704758,0.157314479351044,0.098710410296917,0.0879242569208145,0,0.165482237935066,0.0203045681118965,0.937420189380646,0.0261610262095928,0.14741949737072,0,718,0.785061419010162,6.56087017059326,59.4472618103027,458.3505859375,3533.97705078125,0.810088992118835,0,0,0,0,0.625,0.458974361419678,0.417948722839355,0.166172102093697,0.216082096099854,0.00769230769947171,0.0791826322674751,0.0153256701305509,0.0421455949544907,0.00127713917754591,0,1,0,0,0,0,0,0,0,0,0,1,4.32333217759151e-05,0,0,1,0,-0.139239147305489,1,1,1,0,0.432747513055801,"bergamo",0.118101559579372,0.343436904251575,3,16001,3016001,238448,45.7084045410156,9.95840454101562,4.82999992370605,16,1.22,3.61,0,1.22000002861023,0,3.60999989509583,685,59.7135276794434,0,4.45568752288818,15.7532930374146,0,0,0,88.360595703125,38.3634223937988,0,0,1.63828098773956,0.265689015388489,3.54999995231628,4.72678756713867,27.4918155670166,-2.68180203437805,0.11015909910202,0.219339594244957,0,0,5.25070238113403,4.12039566040039,5.23138809204102,0,0,1,2083.85714285714,0.165425822138786,"Bergamo",3,"LOMBARDIA",4.16666698455811,0,1.05851876735687,0.314481198787689,0,1.05851876735687,0,0.314481198787689,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,4,0,0,0,NA,0,NA
"adrarasanrocco","bergamo","bergamo","lombardia",0,0,0.0315260998904705,NA,0.410112351179123,0,0,0,0.0403800457715988,NA,0.964942991733551,0.00709219835698605,0,0,0,0.0505617968738079,0,-1.05090260505676,6.91174745559692,0.15338645875454,6.82328605651855,431,1296,0,0,1,0.275433033704758,0.157569915056229,0.098710410296917,0.0879242569208145,0,0.0178571436554193,0.00595238106325269,0.909738719463348,0.0261610262095928,0.14741949737072,0,718,0.785061419010162,6.56087017059326,47.7722511291504,330.189758300781,2282.18823242188,0.923076927661896,0,0,0,0,0.884848475456238,0.398876398801804,0.5,0.0769230797886848,0.0836254209280014,0.0337078645825386,0.0593824237585068,0.0142517816275358,0.0356294550001621,0,0,0,0,0,0,0,0,0,0,0,0,1,4.32333217759151e-05,0,0,0,0,-0.714145004749298,1,1,1,0,0.433002948760986,"bergamo",0.0315260998904705,0.378586251288652,3,16235,3016235,238448,45.7084045410156,9.95840454101562,4.82999992370605,16,1.22,3.61,0,1.22000002861023,0,3.60999989509583,685,52.7491302490234,0,3.37854909896851,29.3641357421875,0,0.972762644290924,0,92.8380584716797,42.493350982666,0,0,1.62435913085938,0.265689015388489,3.35999989509583,4.85221242904663,27.4918155670166,-2.68180203437805,0.11015909910202,0.241448536515236,0,0,5.25070238113403,4.12039566040039,5.23138809204102,0,0,1,1109.14285714286,0.165425822138786,"Bergamo",3,"LOMBARDIA",3.31950235366821,0,1.05851876735687,0.314481198787689,0,1.05851876735687,0,0.314481198787689,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,4,0,0,0,NA,0,NA
"adria","adria","rovigo","veneto",0.227764487266541,1,0.191781178116798,NA,0.708361804485321,1,0.884422898292542,0,0.0250452198088169,0.407249480485916,0.824427962303162,0.247387930750847,0.650788187980652,1,0.371127992868423,0.215538844466209,0,1.09716534614563,9.77349281311035,0.16410431265831,8.69934844970703,4,7,0,1,1,0.306629836559296,0.154894798994064,0.386888265609741,0.0173591878265142,1,0.092293493449688,0.0203045681118965,0.679977715015411,0.0155124654993415,0.0973222479224205,0,717,0.247381880879402,1.44306099414825,95.5211639404297,933.575378417969,9124.2919921875,0.0945853292942047,0,0,0,0,0.139684394001961,0.708361804485321,0.0549100041389465,0.254626452922821,0.235162124037743,0.0061517427675426,0.0317239463329315,0.0121051901951432,0.0235146787017584,0,0,0,0.0302926767617464,1,0,0,0,0,0.227764487266541,0.227764487266541,0,0,0.0001931466977112,0,0,1,0,2.37456202507019,1,1,1,0,0.46152463555336,"rovigo",0.191781178116798,0.516580626368523,5,29001,5029001,232608,44.9584045410156,11.9584045410156,4.73999977111816,8,1.65,3.09,0,1.64999997615814,0,3.08999991416931,963,85.7033767700195,0,6.9035153388977,4.51303863525391,0,0.145348832011223,1,92.7842102050781,63.8344345092773,0,0,0.244708895683289,0.025093998759985,0.0399999991059303,0.0387889184057713,25.9726085662842,-2.99573230743408,0.0939966961741447,0,0,0,5.04811811447144,3.84011340141296,3.90653347969055,1,2.35999989509583,1,20514.2857142857,0.231802731752396,"Rovigo",5,"VENETO",2.35471701622009,0.0301886778324842,1.28209459781647,0.25805675983429,0,1.28209459781647,0,0.25805675983429,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,4,1,1,0,-3.49684928671027,5.69411196224571e-05,-9.77349281311035
"adro","chiari","brescia","lombardia",0,0,0.0180682875216007,0.0180682875216007,0.606741547584534,0,0,0,0.0425055921077728,NA,0.936225175857544,0,0.0362622030079365,0,0.180769234895706,0.141073659062386,1,-0.22002312541008,8.13622570037842,0.164519906044006,7.23849678039551,271,602,0,0,1,0.152738600969315,0.107929490506649,0.198041647672653,0.104813128709793,0,0.340398997068405,0.006857855245471,0.885906040668488,0.0217900983989239,0.0804027020931244,0,719,0.993541955947876,12.108793258667,66.1981658935547,538.603271484375,4382.19775390625,0.379358440637589,0,0,0,0,0.298717945814133,0.606741547584534,0.24719101190567,0.0237099025398493,0.0844958126544952,0.00499375769868493,0.0544369891285896,0.0186428036540747,0.0417598821222782,0,0,0,0.049765806645155,1,0,0,0,0,0,0,0,1,2.07932625926333e-05,0,0,1,0,-0.481615871191025,1,0,1,0,0.260668091475964,"brescia",0.0180682875216007,0.588673260062933,3,17002,3017002,237722,45.625,9.95840454101562,2.07999992370605,24,1.72,0.36,0,1.72000002861023,0,0.360000014305115,742,77.7487182617188,0,5.63396406173706,7.76008319854736,0,0.467216938734055,0,93.8102569580078,41.3683586120605,0,0,1.5441290140152,0.240521177649498,2.71000003814697,1.42140638828278,27.5177612304688,-2.59681677818298,0.0488195046782494,0.224527180194855,0,0,5.21418380737305,4.13359498977661,5.2253942489624,1,4.3899998664856,1,6981.42857142857,0.162450939416885,"Brescia",3,"LOMBARDIA",0.851581513881683,0,1.6706440448761,0.0583783760666847,0,1.6706440448761,0,0.0583783760666847,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,4,0,0,0,-3.00042714432967,0,NA
"affi","verona","verona","veneto",0,0,0.00754716992378235,0.00754716992378235,0.39508929848671,0,0,0,0.0198675505816936,NA,0.982833445072174,0.714285731315613,0.245283022522926,0,0.298113197088242,0.408482134342194,1,0.135699242353439,6.93049478530884,0.14173997938633,6.89162588119507,191,427,0,0,1,0.270497739315033,0.140667960047722,0.247250333428383,0.150351956486702,0,0.0498084276914597,0.0229885056614876,0.715231776237488,0.021117465570569,0.086009681224823,1,718,0.721038281917572,4.726806640625,48.0317573547363,332.883850097656,2307.0498046875,0.0518867932260036,0,0,0.00754716992378235,1,0.373584896326065,0.39508929848671,0.196428567171097,0.702830195426941,0.320754706859589,0,0.0485651232302189,0.0022075055167079,0.0198675505816936,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00113040977157652,0,0,0,0,-0.874603748321533,1,1,1,0,0.411165699362755,"verona",0.00754716992378235,0.387542128562927,5,23001,5023001,237016,45.5417175292969,10.7084045410156,5.30999994277954,17,1.42,3.89,1.24,0.180000007152557,0,3.89000010490417,683,60.4822998046875,0,5.40088844299316,6.54440689086914,0,0,0,93.6677169799805,44.9410095214844,0,0,1.18879997730255,0.051410797983408,1.9099999666214,1.1213710308075,25.3953304290771,-1.88017046451569,0.0611303001642227,0.213253811001778,0,0,5.10619640350342,4.79329967498779,4.79197454452515,0,0,1,2227.71428571429,0.223341062664986,"Verona",5,"VENETO",0.461893767118454,0,1.36034083366394,0.352565258741379,1.18445491790771,0.175885885953903,0,0.352565258741379,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,4,1,0,0,NA,0.00097751708762736,-6.93049478530884
"affori","milano","milano","lombardia",0.061087355017662,0,0.0310872234404087,NA,0.389443963766098,0,0,0,0.0216140355914831,NA,0.805557608604431,0.555907189846039,0.809926450252533,1,0.757522642612457,0.498262524604797,0,1.36799502372742,9.7032060623169,0.154612094163895,6.80350542068481,122,147,0.000140350879519247,1,1,0.26810085773468,0.133176580071449,0.129177361726761,0.0831708535552025,0,0.412436097860336,0.0162881948053837,0.890947341918945,0.0165726020932198,0.104121774435043,0,721,0.173711642622948,2.66357851028442,94.1522064208984,913.578247070312,8864.638671875,0.167279407382011,0.000367647066013888,0,0,0,0.146362841129303,0.384330421686172,0.0812106728553772,0.0198529418557882,0.0650272965431213,0.0193574298173189,0.028631579130888,0.00771929835900664,0.0195087715983391,0.000140350879519247,0,1,0,0,0,0,0,0,0,0.061087355017662,0,1,0.00358210876584053,0,0,1,0,-0.599122822284698,1,1,1,0,0.401277437806129,"milano",0.0307195763743948,0.358356740325689,3,15086,3015086,236996,45.5417175292969,9.125,3.1800000667572,29,3.18,0,3.08,0.100000001490116,0,0,722,75.9560241699219,3.94460535049438,7.98142623901367,1.48090672492981,0,0.166149750351906,0,92.8952941894531,55.3726615905762,0,0,1.29136800765991,0.199647411704063,1.49000000953674,0.102664105594158,27.0655136108398,-2.24851775169373,0.0150878997519612,0.0838677287101746,0,0,5.32724905014038,4.34261751174927,5.11575746536255,1,0.100000001490116,1,19348.2857142857,0.236438870429993,"Milano",3,"LOMBARDIA",0.622374355792999,0.0777967944741249,3.10139441490173,0,3.00589895248413,0.0954954922199249,0,0,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA
"agaro","domodossola","novara","piemonte",0,0,0.0462507158517838,NA,0.816793859004974,0,0,0,0.0487804859876633,NA,0.740416765213013,0.112100645899773,0.0784313753247261,0,0.125541120767593,0.091603048145771,0,-0.917424082756042,4.58496761322021,0.0816326513886452,7.22911405563354,810,2965,0,0,1,0.270783513784409,0.170612007379532,0.127775266766548,0.00317172636277974,0,0,0,0.97560977935791,0.0172179434448481,0.0888083428144455,1,718,1.67539262771606,4.81675386428833,21.0219287872314,96.3848571777344,441.921447753906,0.112745098769665,0,0,0,0,0.337662369012833,0.816793859004974,0.0801526680588722,0.808823525905609,0.490545839071274,0.011450381949544,0.0731707289814949,0.0487804859876633,0.0487804859876633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000217040054849349,0,0,0,0,0.00963199883699417,1,1,1,0,0.44139552116394,"novara",0.0462507158517838,0.770543143153191,1,103006,1103006,243630,46.2084045410156,8.29171752929688,0,2,0,0,0,0,0,0,371,68.8859405517578,0,5.09372758865356,13.491174697876,0,0,0,88.5429458618164,43.1186790466309,0,0,2.16101789474487,0.203229010105133,6.55000019073486,6.44223165512085,0,-2.99573230743408,0.189817100763321,0.851234614849091,0,0,5.71758556365967,NA,NA,1,4.09000015258789,1,942.142857142857,0.168656066060066,"Verbano-Cusio-Ossola",1,"PIEMONTE",0,0,0,0,0,0,0,0,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA
"agazzano","piacenza","piacenza","emilia",0,0,0,0,0.685474216938019,0,0,0,0.0349604226648808,NA,0.721703290939331,0.352011501789093,0.582733809947968,0,0.512758195400238,0.136854737997055,1,0.709990382194519,8.12296485900879,0.173539012670517,8.1983642578125,184,314,0.00131926126778126,0,1,0.265586107969284,0.165995687246323,0.252092570066452,0.156819298863411,0,0.0317286662757397,0.01148796454072,0.666886568069458,0.0265878867357969,0.0590841956436634,1,720,0.472143530845642,1.0387157201767,65.9825592041016,535.973999023438,4353.69775390625,0.248920857906342,0,0,0,0,0.189550429582596,0.685474216938019,0.126050427556038,0.16834531724453,0.297691375017166,0.0456182472407818,0.0507915578782558,0.0145118730142713,0.0303430072963238,0.00131926126778126,0,1,0,0,0,0,0,0,0,0,0,1,9.32319089770317e-05,0,0,0,0,-0.460859388113022,1,1,1,0,0.431581795215607,"piacenza",0,0.685474216938019,8,33022,8033022,231860,44.875,9.45840454101562,1.92999994754791,28,1.93,0,0,1.92999994754791,0,0,119,58.7404632568359,0,6.17695331573486,5.05872821807861,0,0,0,92.5448303222656,43.6265144348145,0,0,0.728050231933594,0.23436251282692,1.38999998569489,1.05922138690948,26.2360553741455,-2.99573230743408,0.0493235029280186,0.160130828619003,0,0,5.07465219497681,4.12522745132446,4.7506890296936,1,2.07999992370605,1,1951.14285714286,0.16755610704422,"Piacenza",8,"EMILIA-ROMAGNA",0.689655184745789,0.551724135875702,1.86104321479797,0,0,1.86104321479797,0,0,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA
"aggius","tempiopausania","sassari","sardegna",0,0,0,0,0.602713167667389,0,0,0,0.0320549495518208,NA,1,0,0.157464206218719,0,0.202952027320862,0.00581395346671343,0,-0.78292191028595,8.26307487487793,0.160649821162224,10.2716665267944,514,911,0,0,1,0.165306493639946,0.123735040426254,0.325660228729248,0.0889704823493958,0,0.0159883722662926,0.00872093066573143,0.425872921943665,0.0795085430145264,0.0625617802143097,1,132,0.544959127902985,4.63215255737305,68.2784042358398,564.189575195312,4661.94091796875,0.12269938737154,0,0,0,0,0.0332103334367275,0.602713167667389,0.0310077518224716,0.5644171833992,0.61623615026474,0.344961225986481,0.0377790480852127,0.0143102463334799,0.0309101324528456,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000466446275822818,0,0,0,0,-0.591052114963531,0,0,0,0,0.2890415340662,"sassari",0,0.602713167667389,20,104025,20104025,199934,40.7917175292969,8.95840454101562,2.71000003814697,10,0,2.71,0,0,0,2.71000003814697,511,76.9773025512695,1.96121942996979,6.33914136886597,6.2623119354248,0,0.500285863876343,0,85.1705474853516,42.6513595581055,0,1,0.185495391488075,2.10419297218323,5.65999984741211,1.92344617843628,18.649694442749,-2.99573230743408,0.0620604977011681,0,0,0,6.04988288879395,5.83535766601562,5.80743026733398,0,0,1,14152.1428571429,0.234018102288246,"Olbia-Tempio",20,"SARDEGNA",0.0243783518671989,0.121891751885414,0,0.275679439306259,0,0,0,0.275679439306259,"SARDINIA ET CORSICA",0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,NA
